Tipo;ID;Parent ID;Nome (EN);Nome (TH);Prezzo;Modificatore Prezzo;SKU;Descrizione (EN);Descrizione (TH);Immagine (URL);Immagine (File);Icona Categoria;Gruppo Extra Abilitati
"Categoria";"traditional-italian-pizza";"";"Traditional Italian Pizza";"พิซซ่าอิตาเลียนแบบดั้งเดิม";"";"";"";"";"";"";"";"🍕";""
"Extra";"10107";"pizza-flower-power";"Sweet Bell Peppers Extra";"พริกหวานเพิ่ม";"50";"";"10107";"";"";"";"";"";""
"Extra";"10172";"pizza-flower-power";"Tofu Extra";"เต้าหู้เพิ่ม";"50";"";"10172";"";"";"";"";"";""
"Extra";"10120";"pizza-flower-power";"Tuna Extra";"ทูน่าเพิ่ม";"50";"";"10120";"";"";"";"";"";""
"Extra";"10100";"pizza-flower-power";"Vegetables Extra";"ผักเพิ่ม";"50";"";"10100";"";"";"";"";"";""
"Piatto";"pizza-puttanesca";"traditional-italian-pizza";"PIZZA PUTTANESCA";"พิซซ่าพุตตาเนสกา";"350";"";"";"Tomato Sauce, Salty Anchovies, Capers, Olives, Mozzarella";"มะเขือเทศ, ปลาแอนโชวี่เค็ม,เคเปอร์, มะกอก, ชีสมอสซาเรลล่า";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/01-Pizza/30-pizza-puttanesca.webp";"01-Pizza/30-pizza-puttanesca.webp";"";"Pizza Extras"
"Variante";"10029";"pizza-puttanesca";"12""";"12""";"350";"0";"10029";"";"";"";"";"";""
"Variante";"10261";"pizza-puttanesca";"8""";"8""";"240";"-110";"10261";"";"";"";"";"";""
"Extra";"10122";"pizza-puttanesca";"1 Egg Extra";"ไข่ไก่เพิ่ม";"20";"";"10122";"";"";"";"";"";""
"Extra";"10285";"pizza-puttanesca";"Anchovies Extra";"แองโชวี่เพิ่ม";"50";"";"10285";"";"";"";"";"";""
"Extra";"10096";"pizza-puttanesca";"Artichoke Extra";"อาร์ติโชคเพิ่ม";"50";"";"10096";"";"";"";"";"";""
"Extra";"10111";"pizza-puttanesca";"Bacon Extra";"เบคอนเพิ่ม";"50";"";"10111";"";"";"";"";"";""
"Extra";"10138";"pizza-puttanesca";"Black Olives Extra";"มะกอกดำเพิ่ม";"40";"";"10138";"";"";"";"";"";""
"Extra";"10121";"pizza-puttanesca";"Capers Extra";"เคเปอร์เพิ่ม";"40";"";"10121";"";"";"";"";"";""
"Extra";"10129";"pizza-puttanesca";"Chicken Ham Extra";"แฮมไก่เพิ่ม";"50";"";"10129";"";"";"";"";"";""
"Extra";"10141";"pizza-puttanesca";"Chicken Salame Extra";"ซาลามี่ไก่เพิ่ม";"50";"";"10141";"";"";"";"";"";""
"Extra";"10102";"pizza-puttanesca";"Extra "" Mozzarella Cheese";"ชีสมอซซาเรลล่าเพิ่ม";"50";"";"10102";"";"";"";"";"";""
"Extra";"10191";"pizza-puttanesca";"Fresh Tomato Extra";"มะเขือเทศสดเพิ่ม";"20";"";"10191";"";"";"";"";"";""
"Extra";"10118";"pizza-puttanesca";"Gorgonzola Extra";"ชีสกอร์กอนโซล่าเพิ่ม";"50";"";"10118";"";"";"";"";"";""
"Extra";"10113";"pizza-puttanesca";"Ham Extra";"แฮมเพิ่ม";"50";"";"10113";"";"";"";"";"";""
"Extra";"10236";"pizza-puttanesca";"Hotdog Extra";"ฮอทดอกเพิ่ม";"50";"";"10236";"";"";"";"";"";""
"Extra";"10094";"pizza-puttanesca";"Mushrooms Extra";"เห็ดเพิ่ม";"30";"";"10094";"";"";"";"";"";""
"Extra";"10068";"pizza-puttanesca";"Onion/Garlic Extra";"หอมใหญ่/กระเทียมเพิ่ม";"20";"";"10068";"";"";"";"";"";""
"Extra";"10171";"pizza-puttanesca";"Parmesan cheese 🧀";"พาร์เมซานชีสเพิ่ม";"20";"";"10171";"";"";"";"";"";""
"Extra";"10062";"pizza-puttanesca";"Pesto Sauce Extra";"ซอสเพสโต้เพิ่ม";"60";"";"10062";"";"";"";"";"";""
"Extra";"10095";"pizza-puttanesca";"Pineapple Extra";"สับปะรดเพิ่ม";"30";"";"10095";"";"";"";"";"";""
"Extra";"10088";"pizza-puttanesca";"Salame Calabrese Extra";"ซาลามี่คาลาเบรียเพิ่ม";"50";"";"10088";"";"";"";"";"";""
"Extra";"10087";"pizza-puttanesca";"Salame Extra";"ซาลามี่เพิ่ม";"50";"";"10087";"";"";"";"";"";""
"Extra";"10086";"pizza-puttanesca";"Sausage Extra";"ไส้กรอกเพิ่ม";"50";"";"10086";"";"";"";"";"";""
"Extra";"10107";"pizza-puttanesca";"Sweet Bell Peppers Extra";"พริกหวานเพิ่ม";"50";"";"10107";"";"";"";"";"";""
"Extra";"10172";"pizza-puttanesca";"Tofu Extra";"เต้าหู้เพิ่ม";"50";"";"10172";"";"";"";"";"";""
"Extra";"10120";"pizza-puttanesca";"Tuna Extra";"ทูน่าเพิ่ม";"50";"";"10120";"";"";"";"";"";""
"Extra";"10100";"pizza-puttanesca";"Vegetables Extra";"ผักเพิ่ม";"50";"";"10100";"";"";"";"";"";""
"Piatto";"pizza-seafood";"traditional-italian-pizza";"PIZZA SEAFOOD";"พิซซ่าซีฟู้ด";"350";"";"";"Tomato Sauce, Olive Oil, Garlic, Seafood";"ซอสมะเขือเทศ, น้ำมันมะกอก, กระเทียม, ซีฟู้ด";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/01-Pizza/31-pizza-seafood.webp";"01-Pizza/31-pizza-seafood.webp";"";"Pizza Extras"
"Variante";"10030";"pizza-seafood";"12""";"12""";"350";"0";"10030";"";"";"";"";"";""
"Variante";"10262";"pizza-seafood";"8""";"8""";"240";"-110";"10262";"";"";"";"";"";""
"Extra";"10122";"pizza-seafood";"1 Egg Extra";"ไข่ไก่เพิ่ม";"20";"";"10122";"";"";"";"";"";""
"Extra";"10285";"pizza-seafood";"Anchovies Extra";"แองโชวี่เพิ่ม";"50";"";"10285";"";"";"";"";"";""
"Extra";"10096";"pizza-seafood";"Artichoke Extra";"อาร์ติโชคเพิ่ม";"50";"";"10096";"";"";"";"";"";""
"Extra";"10111";"pizza-seafood";"Bacon Extra";"เบคอนเพิ่ม";"50";"";"10111";"";"";"";"";"";""
"Extra";"10138";"pizza-seafood";"Black Olives Extra";"มะกอกดำเพิ่ม";"40";"";"10138";"";"";"";"";"";""
"Extra";"10121";"pizza-seafood";"Capers Extra";"เคเปอร์เพิ่ม";"40";"";"10121";"";"";"";"";"";""
"Extra";"10129";"pizza-seafood";"Chicken Ham Extra";"แฮมไก่เพิ่ม";"50";"";"10129";"";"";"";"";"";""
"Extra";"10141";"pizza-seafood";"Chicken Salame Extra";"ซาลามี่ไก่เพิ่ม";"50";"";"10141";"";"";"";"";"";""
"Extra";"10102";"pizza-seafood";"Extra "" Mozzarella Cheese";"ชีสมอซซาเรลล่าเพิ่ม";"50";"";"10102";"";"";"";"";"";""
"Extra";"10191";"pizza-seafood";"Fresh Tomato Extra";"มะเขือเทศสดเพิ่ม";"20";"";"10191";"";"";"";"";"";""
"Extra";"10118";"pizza-seafood";"Gorgonzola Extra";"ชีสกอร์กอนโซล่าเพิ่ม";"50";"";"10118";"";"";"";"";"";""
"Extra";"10113";"pizza-seafood";"Ham Extra";"แฮมเพิ่ม";"50";"";"10113";"";"";"";"";"";""
"Extra";"10236";"pizza-seafood";"Hotdog Extra";"ฮอทดอกเพิ่ม";"50";"";"10236";"";"";"";"";"";""
"Extra";"10094";"pizza-seafood";"Mushrooms Extra";"เห็ดเพิ่ม";"30";"";"10094";"";"";"";"";"";""
"Extra";"10068";"pizza-seafood";"Onion/Garlic Extra";"หอมใหญ่/กระเทียมเพิ่ม";"20";"";"10068";"";"";"";"";"";""
"Extra";"10171";"pizza-seafood";"Parmesan cheese 🧀";"พาร์เมซานชีสเพิ่ม";"20";"";"10171";"";"";"";"";"";""
"Extra";"10062";"pizza-seafood";"Pesto Sauce Extra";"ซอสเพสโต้เพิ่ม";"60";"";"10062";"";"";"";"";"";""
"Extra";"10095";"pizza-seafood";"Pineapple Extra";"สับปะรดเพิ่ม";"30";"";"10095";"";"";"";"";"";""
"Extra";"10088";"pizza-seafood";"Salame Calabrese Extra";"ซาลามี่คาลาเบรียเพิ่ม";"50";"";"10088";"";"";"";"";"";""
"Extra";"10087";"pizza-seafood";"Salame Extra";"ซาลามี่เพิ่ม";"50";"";"10087";"";"";"";"";"";""
"Extra";"10086";"pizza-seafood";"Sausage Extra";"ไส้กรอกเพิ่ม";"50";"";"10086";"";"";"";"";"";""
"Extra";"10107";"pizza-seafood";"Sweet Bell Peppers Extra";"พริกหวานเพิ่ม";"50";"";"10107";"";"";"";"";"";""
"Extra";"10172";"pizza-seafood";"Tofu Extra";"เต้าหู้เพิ่ม";"50";"";"10172";"";"";"";"";"";""
"Extra";"10120";"pizza-seafood";"Tuna Extra";"ทูน่าเพิ่ม";"50";"";"10120";"";"";"";"";"";""
"Extra";"10100";"pizza-seafood";"Vegetables Extra";"ผักเพิ่ม";"50";"";"10100";"";"";"";"";"";""
"Piatto";"pizza-stella";"traditional-italian-pizza";"PIZZA STELLA";"พิซซ่าดาว";"350";"";"";"German Sausage, Bacon, Gorgonzola, Egg, Mozzarella";"ฮ็อตด็อก, เบคอน, ชีสกอร์กอนโซล่า, ไข่, ชีสมอสซาเรลล่า";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/01-Pizza/32-pizza-stella.webp";"01-Pizza/32-pizza-stella.webp";"";"Pizza Extras"
"Variante";"10031";"pizza-stella";"12""";"12""";"350";"0";"10031";"";"";"";"";"";""
"Variante";"10263";"pizza-stella";"8""";"8""";"240";"-110";"10263";"";"";"";"";"";""
"Extra";"10122";"pizza-stella";"1 Egg Extra";"ไข่ไก่เพิ่ม";"20";"";"10122";"";"";"";"";"";""
"Extra";"10285";"pizza-stella";"Anchovies Extra";"แองโชวี่เพิ่ม";"50";"";"10285";"";"";"";"";"";""
"Extra";"10096";"pizza-stella";"Artichoke Extra";"อาร์ติโชคเพิ่ม";"50";"";"10096";"";"";"";"";"";""
"Extra";"10111";"pizza-stella";"Bacon Extra";"เบคอนเพิ่ม";"50";"";"10111";"";"";"";"";"";""
"Extra";"10138";"pizza-stella";"Black Olives Extra";"มะกอกดำเพิ่ม";"40";"";"10138";"";"";"";"";"";""
"Extra";"10121";"pizza-stella";"Capers Extra";"เคเปอร์เพิ่ม";"40";"";"10121";"";"";"";"";"";""
"Extra";"10129";"pizza-stella";"Chicken Ham Extra";"แฮมไก่เพิ่ม";"50";"";"10129";"";"";"";"";"";""
"Extra";"10141";"pizza-stella";"Chicken Salame Extra";"ซาลามี่ไก่เพิ่ม";"50";"";"10141";"";"";"";"";"";""
"Extra";"10102";"pizza-stella";"Extra "" Mozzarella Cheese";"ชีสมอซซาเรลล่าเพิ่ม";"50";"";"10102";"";"";"";"";"";""
"Extra";"10191";"pizza-stella";"Fresh Tomato Extra";"มะเขือเทศสดเพิ่ม";"20";"";"10191";"";"";"";"";"";""
"Extra";"10118";"pizza-stella";"Gorgonzola Extra";"ชีสกอร์กอนโซล่าเพิ่ม";"50";"";"10118";"";"";"";"";"";""
"Extra";"10113";"pizza-stella";"Ham Extra";"แฮมเพิ่ม";"50";"";"10113";"";"";"";"";"";""
"Extra";"10236";"pizza-stella";"Hotdog Extra";"ฮอทดอกเพิ่ม";"50";"";"10236";"";"";"";"";"";""
"Extra";"10094";"pizza-stella";"Mushrooms Extra";"เห็ดเพิ่ม";"30";"";"10094";"";"";"";"";"";""
"Extra";"10068";"pizza-stella";"Onion/Garlic Extra";"หอมใหญ่/กระเทียมเพิ่ม";"20";"";"10068";"";"";"";"";"";""
"Extra";"10171";"pizza-stella";"Parmesan cheese 🧀";"พาร์เมซานชีสเพิ่ม";"20";"";"10171";"";"";"";"";"";""
"Extra";"10062";"pizza-stella";"Pesto Sauce Extra";"ซอสเพสโต้เพิ่ม";"60";"";"10062";"";"";"";"";"";""
"Extra";"10095";"pizza-stella";"Pineapple Extra";"สับปะรดเพิ่ม";"30";"";"10095";"";"";"";"";"";""
"Extra";"10088";"pizza-stella";"Salame Calabrese Extra";"ซาลามี่คาลาเบรียเพิ่ม";"50";"";"10088";"";"";"";"";"";""
"Extra";"10087";"pizza-stella";"Salame Extra";"ซาลามี่เพิ่ม";"50";"";"10087";"";"";"";"";"";""
"Extra";"10086";"pizza-stella";"Sausage Extra";"ไส้กรอกเพิ่ม";"50";"";"10086";"";"";"";"";"";""
"Extra";"10107";"pizza-stella";"Sweet Bell Peppers Extra";"พริกหวานเพิ่ม";"50";"";"10107";"";"";"";"";"";""
"Extra";"10172";"pizza-stella";"Tofu Extra";"เต้าหู้เพิ่ม";"50";"";"10172";"";"";"";"";"";""
"Extra";"10120";"pizza-stella";"Tuna Extra";"ทูน่าเพิ่ม";"50";"";"10120";"";"";"";"";"";""
"Extra";"10100";"pizza-stella";"Vegetables Extra";"ผักเพิ่ม";"50";"";"10100";"";"";"";"";"";""
"Categoria";"pasta";"";"Pasta";"พาสต้า";"";"";"";"";"";"";"";"🍝";""
"Piatto";"spaghetti-aglio-e-olio";"pasta";"SPAGHETTI AGLIO E OLIO";"สปาเกตตี้ อาลิโอ เอ โอลิโอ";"110";"";"10153";"Olive Oil, Garlic, Fresh Chili, Parmesan Cheese";"น้ำมันมะกอก, กระเทียม, พริกสด, ชีสพาร์เมซาน";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Garlic, Oil & Chili/01-spaghetti-aglio-e-olio.webp";"02-Pasta/Garlic, Oil & Chili/01-spaghetti-aglio-e-olio.webp";"";"None"
"Piatto";"penne-aglio-e-olio";"pasta";"PENNE AGLIO E OLIO";"เพนเน่ อาลิโอ เอ โอลิโอ";"110";"";"10184";"Olive Oil, Garlic, Fresh Chili, Parmesan Cheese";"น้ำมันมะกอก, กระเทียม, พริกสด, ชีสพาร์เมซาน";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Garlic, Oil & Chili/02-penne-aglio-e-olio.webp";"02-Pasta/Garlic, Oil & Chili/02-penne-aglio-e-olio.webp";"";"None"
"Piatto";"tagliatelle-aglio-e-olio";"pasta";"TAGLIATELLE AGLIO E OLIO";"ทาเกรียเทลล่า พริกกระเทียม";"130";"";"10200";"Olive Oil, Garlic, Fresh Chili, Parmesan Cheese";"น้ำมันมะกอก, กระเทียม, พริกสด, ชีสพาร์เมซาน";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Garlic, Oil & Chili/03-tagliatelle-aglio-e-olio.webp";"02-Pasta/Garlic, Oil & Chili/03-tagliatelle-aglio-e-olio.webp";"";"None"
"Piatto";"gnocchi-aglio-e-olio";"pasta";"GNOCCHI AGLIO E OLIO";"ญอคคี พริกกระเทียม";"150";"";"10180";"Olive Oil, Garlic, Fresh Chili, Parmesan Cheese";"น้ำมันมะกอก, กระเทียม, พริกสด, ชีสพาร์เมซาน";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Garlic, Oil & Chili/04-gnocchi-aglio-e-olio.webp";"02-Pasta/Garlic, Oil & Chili/04-gnocchi-aglio-e-olio.webp";"";"None"
"Piatto";"ravioli-aglio-e-olio";"pasta";"RAVIOLI AGLIO E OLIO";"ราวิโอลี พริกกระเทียม";"190";"";"10050";"Olive Oil, Garlic, Fresh Chili, Parmesan Cheese";"น้ำมันมะกอก, กระเทียม, พริกสด, ชีสพาร์เมซาน";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Garlic, Oil & Chili/05-ravioli-aglio-e-olio.webp";"02-Pasta/Garlic, Oil & Chili/05-ravioli-aglio-e-olio.webp";"";"None"
"Piatto";"spaghetti-al-pomodoro";"pasta";"SPAGHETTI AL POMODORO";"สปาเกตตี้ อัล โพโมโดโร่";"150";"";"10185";"Tomato Sauce, Olive Oil, Oregano, Basil, Parmesan Cheese";"ซอสมะเขือเทศ, น้ำมันมะกอก, ออริกาโน, โหระพา, พาร์เมซานชีส";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Tomato Sauce/06-spaghetti-al-pomodoro.webp";"02-Pasta/Tomato Sauce/06-spaghetti-al-pomodoro.webp";"";"None"
"Piatto";"penne-al-pomodoro";"pasta";"PENNE AL POMODORO";"เพนเน่ อัล โพโมโดโร่";"150";"";"10170";"Tomato Sauce, Olive Oil, Oregano, Basil, Parmesan Cheese";"ซอสมะเขือเทศ, น้ำมันมะกอก, ออริกาโน, โหระพา, พาร์เมซานชีส";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Tomato Sauce/07-penne-al-pomodoro.webp";"02-Pasta/Tomato Sauce/07-penne-al-pomodoro.webp";"";"None"
"Piatto";"tagliatelle-al-pomodoro";"pasta";"TAGLIATELLE AL POMODORO";"ทาเกรียเทลล่า อัล มะเขือเทศ";"170";"";"10198";"Tomato Sauce, Olive Oil, Oregano, Basil, Parmesan Cheese";"ซอสมะเขือเทศ, น้ำมันมะกอก, ออริกาโน, โหระพา, พาร์เมซานชีส";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Tomato Sauce/08-tagliatelle-al-pomodoro.webp";"02-Pasta/Tomato Sauce/08-tagliatelle-al-pomodoro.webp";"";"None"
"Piatto";"gnocchi-al-pomodoro";"pasta";"GNOCCHI AL POMODORO";"ญอคคี อัล มะเขือเทศ";"190";"";"10179";"Tomato Sauce, Olive Oil, Oregano, Basil, Parmesan Cheese";"ซอสมะเขือเทศ, น้ำมันมะกอก, ออริกาโน, โหระพา, พาร์เมซานชีส";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Tomato Sauce/09-gnocchi-al-pomodoro.webp";"02-Pasta/Tomato Sauce/09-gnocchi-al-pomodoro.webp";"";"None"
"Piatto";"ravioli-al-pomodoro";"pasta";"RAVIOLI AL POMODORO";"ราวิโอลี อัล มะเขือเทศ";"230";"";"10051";"Tomato Sauce, Olive Oil, Oregano, Basil, Parmesan Cheese";"ซอสมะเขือเทศ, น้ำมันมะกอก, ออริกาโน, โหระพา, พาร์เมซานชีส";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Tomato Sauce/10-ravioli-al-pomodoro.webp";"02-Pasta/Tomato Sauce/10-ravioli-al-pomodoro.webp";"";"None"
"Piatto";"spaghetti-al-pesto";"pasta";"SPAGHETTI AL PESTO";"สปาเกตตี้ อัล เพสโต้";"150";"";"10158";"Basil, Garlic, Cashew Nuts, Olive Oil, Pecorino Romano, Parmesan Cheese";"โหระพา, กระเทียม, เม็ดมะม่วง, น้ำมันมะกอก, ชีสเปโคริโน, ชีสพาร์เมซาน";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Pesto Genovese/11-spaghetti-al-pesto.webp";"02-Pasta/Pesto Genovese/11-spaghetti-al-pesto.webp";"";"None"
"Piatto";"penne-al-pesto";"pasta";"PENNE AL PESTO";"เพนเน่ อัล เพสโต้";"150";"";"10173";"Basil, Garlic, Cashew Nuts, Olive Oil, Pecorino Romano, Parmesan Cheese";"โหระพา, กระเทียม, เม็ดมะม่วง, น้ำมันมะกอก, ชีสเปโคริโน, ชีสพาร์เมซาน";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Pesto Genovese/12-penne-al-pesto.webp";"02-Pasta/Pesto Genovese/12-penne-al-pesto.webp";"";"None"
"Piatto";"tagliatelle-al-pesto";"pasta";"TAGLIATELLE AL PESTO";"ทาเกรียเทลล่า อัล เพสโต้";"170";"";"10194";"Basil, Garlic, Cashew Nuts, Olive Oil, Pecorino Romano, Parmesan Cheese";"โหระพา, กระเทียม, เม็ดมะม่วง, น้ำมันมะกอก, ชีสเปโคริโน, ชีสพาร์เมซาน";"https://gjqevgkbjkharczhikcl.supabase.co/storage/v1/object/public/delivery_food/02-Pasta/Pesto Genovese/13-tagliatelle-al-pesto.webp";"02-Pasta/Pesto Genovese/13-tagliatelle-al-pesto.webp";"";"None"
